masterSku,title,brand,categoryLeaf,city,cityName,price,priceBeforeDiscount,discount
100759959,USB Flash карта Kingston DataTraveler Exodia DTX/64GB 64 Гб,Kingston,USB Flash карты,511010000,Шымкент,4280,5225,18
113422978,МФУ Canon PIXMA G3410,Canon,Принтеры и МФУ,511010000,Шымкент,87990,87990,0
151034481,"DREAME камера видеонаблюдения A121, 3MP, расширение 1080P",DREAME,Камеры видеонаблюдения,511010000,Шымкент,9990,9990,0
145890795,NEXME QLT-288A черный,NEXME,Тостеры,511010000,Шымкент,6990,6990,0
100388154,Qazprotein Instant Whey ваниль 900 г,Qazprotein,Протеин,511010000,Шымкент,16490,16490,0
140488884,DREAME Wet and Dry Vacuum G10 Combo черный,DREAME,Пылесосы,511010000,Шымкент,119990,136990,12
170006079,NEXME SL-227 белый,NEXME,Кулеры для воды,511010000,Шымкент,24990,40022,38
146319751,NEXME SM-201 белый,NEXME,Швейные машины,511010000,Шымкент,4990,4990,0
100388127,Креатин Qazprotein Creatine Monohydrate нейтральный 300 г,Qazprotein,Креатин,511010000,Шымкент,7940,7940,0
116956806,"Батарейка AAA, AA Camelion Plus Alkaline 20LR6+20LR03-SP4-CB 40 шт",Camelion,Батарейки и аккумуляторы,511010000,Шымкент,4990,4990,0
128600613,"Миксер NEXME CK269 черный, серый",NEXME,Миксеры,511010000,Шымкент,35990,63682,43
130251646,Наушники REDMI Buds 6 Play синий,REDMI,Наушники,511010000,Шымкент,6880,6880,0
167351245,Xiaomi 17T 12 ГБ/256 ГБ черный + подарок,Xiaomi,Смартфоны,511010000,Шымкент,339990,339990,0
145890800,Вафельница NEXME NSM209 черный,NEXME,Сэндвичницы и вафельницы,511010000,Шымкент,17990,30922,42
129403630,Пудра Sen Sulu Минеральная рассыпчатая V1 для светлого тона кожи светлый натуральный,Sen Sulu,Пудры,511010000,Шымкент,4990,4990,0
146441317,Roborock Qrevo L RRE0PEE белый,Roborock,Роботы-пылесосы,511010000,Шымкент,189990,219990,14
100825416,Deerma DX118C белый,Deerma,Пылесосы,511010000,Шымкент,9950,9950,0
158765420,DREAME L50 Ultra CE белый,DREAME,Роботы-пылесосы,511010000,Шымкент,304990,304990,0
111328724,Креатин Qazprotein Creatine Monohydrate нейтральный 600 г,Qazprotein,Креатин,511010000,Шымкент,13940,13940,0
148148261,TCL 55P8K 140 см черный,TCL,Телевизоры,511010000,Шымкент,329810,329810,0
100008645,Ollin Professional Perfect Hair 15 в 1 крем-спрей 250 мл,Ollin Professional,Средства по уходу за волосами,511010000,Шымкент,3988,3988,0
114317200,NEXME WD-1004T белый,NEXME,Кулеры для воды,511010000,Шымкент,24990,45482,45
100682504,Воск ITALWAX Cleopatra Full Body Wax плотность мягкая в гранулах 1000 г,ITALWAX,Воск для депиляции,511010000,Шымкент,10980,10980,0
151034472,"DREAME камера видеонаблюдения A131, 4MP, расширение 2560x1440",DREAME,Камеры видеонаблюдения,511010000,Шымкент,11990,11990,0
101859189,Напольные весы Yunmai электронные X M1825 до 180 кг,Yunmai,Напольные весы,511010000,Шымкент,4990,4990,0
151176828,TCL 65V6C 165 см черный,TCL,Телевизоры,511010000,Шымкент,329988,329988,0
101742319,ITALWAX Натуральный средняя пленочный воск 500 г,ITALWAX,Воск для депиляции,511010000,Шымкент,3960,3960,0
100549614,Dreame F9 белый,DREAME,Роботы-пылесосы,511010000,Шымкент,79990,79990,0
149496502,Xiaomi Vacuum Cleaner P30 белый,Xiaomi,Пылесосы,511010000,Шымкент,24990,24990,0
132593287,"DREAME H30 Ultra Mix черный, серый",DREAME,Пылесосы,511010000,Шымкент,188399,249990,25
130173354,NEXME T05 белый,NEXME,Посудомоечные машины,511010000,Шымкент,74990,74990,0
154890050,"34"" XTREON XT34X3 черный",XTREON,Мониторы,511010000,Шымкент,119990,119990,0
122620755,NEXME AFK-8859 бронзовый,NEXME,Кулеры для воды,511010000,Шымкент,44990,81882,45
153727895,Poco M8 5G 8 ГБ/512 ГБ зеленый,Poco,Смартфоны,511010000,Шымкент,179990,179990,0
123222882,1WIN Пиколинат хрома + витамин С для похудения капсулы 120 шт,1WIN,Витамины и БАД,511010000,Шымкент,2790,2790,0
167342498,Xiaomi 17T 12 ГБ/256 ГБ черный,Xiaomi,Смартфоны,511010000,Шымкент,319990,319990,0
140680986,"27"" XTREON XT27N1 черный",XTREON,Мониторы,511010000,Шымкент,76990,76990,0
143818030,Наушники Realme Buds T200X черный,Realme,Наушники,511010000,Шымкент,11990,11990,0
116323475,Гейнер Qazprotein Qazprotein Muscle Mass Gainer 1400 г банановое мороженое 1400 г,Qazprotein,Гейнеры,511010000,Шымкент,10940,10940,0
124138280,TROUVER E30 Ultra белый,TROUVER,Роботы-пылесосы,511010000,Шымкент,139990,199990,30
108774897,Воск пленочный ITALWAX Selfie плотность средняя в гранулах 100 г,ITALWAX,Воск для депиляции,511010000,Шымкент,1290,1290,0
152290648,NEXME TG20MS черный,NEXME,Микроволновые печи,511010000,Шымкент,64990,92385,30
108894867,Аккумулятор AA Camelion 4 шт,Camelion,Батарейки и аккумуляторы,511010000,Шымкент,4990,4990,0
142742969,Sen Sulu Kiss sculpt карандаш 04 cinnamon spice,Sen Sulu,"Помады, контуры, блески",511010000,Шымкент,2140,2800,24
154970311,TAZA Антижир 500 мл 0.5 кг,TAZA,Средства для чистки кухонных поверхностей,511010000,Шымкент,1453,1453,0
118277078,1WIN Магний + Витамин В6 для нервной системы капсулы 180 шт,1WIN,Витамины и БАД,511010000,Шымкент,2909,2909,0
149014365,Bambu Lab PLA 1.75 мм 1.36 кг черный,Bambu Lab,Пластик для 3D-печати,511010000,Шымкент,8898,8898,0
145557956,TECNO SPARK 40C 8 ГБ/256 ГБ черный,TECNO,Смартфоны,511010000,Шымкент,83909,83909,0
159738166,Наушники REDMI Buds 8 Pro черный,REDMI,Наушники,511010000,Шымкент,34990,34990,0
113245904,Pet Food для взрослых всех пород 10 кг,Pet Food,Сухие корма для собак,511010000,Шымкент,8500,8500,0
167200511,NEXME TC60W белый,NEXME,Вытяжки,511010000,Шымкент,21890,36382,40
143911092,"Двойной аэрогриль Xiaomi Dual Zone Air Fryer 10 л черный, серый",Xiaomi,Аэрогрили,511010000,Шымкент,64990,64990,0
165920660,Водонагреватель накопительный Midea MWH50-20MFG(CIS)W белый,Midea,Водонагреватели,511010000,Шымкент,46990,58000,19
121427642,Аминокислота Qazprotein Qazprotein Citrulline Malate нейтральный 200 г,Qazprotein,Аминокислоты и BCAA,511010000,Шымкент,6490,8125,20
149611450,Аэрогриль NEXME NAF4500 4 л черный,NEXME,Аэрогрили,511010000,Шымкент,16990,16990,0
135639322,Pet Food Говядина для взрослых всех пород 10 кг,Корма Востока,Сухие корма для собак,511010000,Шымкент,8500,8500,0
128487152,"ALTECO 41365 алмазная D 56 мм, 1 шт",ALTECO,Коронки сверлильные,511010000,Шымкент,8050,10063,20
122515248,"Игровое кресло XTREON CT-ESC-7042, черный, белый",XTREON,Компьютерные и офисные кресла,511010000,Шымкент,34990,43738,20
118709353,EPOMAKER x AULA F75 белый,EPOMAKER,Клавиатуры,511010000,Шымкент,19790,22800,13
161058504,Poco X8 Pro 8 ГБ/256 ГБ зеленый,Poco,Смартфоны,511010000,Шымкент,239990,239990,0
144993562,"Протеин Qazprotein Instant Whey шоколад, мороженое 450 г",Qazprotein,Протеин,511010000,Шымкент,8490,8490,0
122620747,"NEXME SJYTT-13 черный, серебристый",NEXME,Кулеры для воды,511010000,Шымкент,26990,26990,0
162365116,REDMI A7 Pro 4 ГБ/128 ГБ черный,REDMI,Смартфоны,511010000,Шымкент,69990,69990,0
128766928,AULA F75 Ru-En Leobog Reaper Switch White белый,AULA,Клавиатуры,511010000,Шымкент,19790,22800,13
136610114,XTREON N195 Glass черный,XTREON,Корпуса,511010000,Шымкент,12990,16238,20
140320792,DREAME Wet and Dry Vacuum G10 Pro черный,DREAME,Пылесосы,511010000,Шымкент,98990,98990,0
148867832,REDMI Pad 2 Pro 12.1 дюйм 8 Гб/256 Гб серый,REDMI,Планшеты,511010000,Шымкент,164990,164990,0
15300303,Transcend TS128GUSD300S 128 Гб,Transcend,Карты памяти,511010000,Шымкент,18990,18990,0
123156343,ALTECO дрель-шуруповерт CD 21-35 73508 21 В,ALTECO,Дрели и шуруповерты,511010000,Шымкент,25900,25900,0
145860492,"Imou камера видеонаблюдения Wi-Fi Ranger 2 3MP, 3MP, расширение 2304x1296",Imou,Камеры видеонаблюдения,511010000,Шымкент,13990,13990,0
152928127,Karcher SE 2 Spot Care белый,Karcher,Пылесосы,511010000,Шымкент,99990,99990,0
135498718,Гейнер Qazprotein Qazprotein Muscle Mass Gainer 1400 г Двойной шоколад 1400 г,Qazprotein,Гейнеры,511010000,Шымкент,10940,10940,0
101742343,ITALWAX Слива средняя пленочный воск 500 г,ITALWAX,Воск для депиляции,511010000,Шымкент,3960,3960,0
116937871,"Мойка высокого давления ALTECO электрический 160 бар, CPW 160-8 66879",ALTECO,Мойки высокого давления,511010000,Шымкент,67990,67990,0
